"Province.State","Country.Region","Lat","Long","Date","Confirmed","ID","Recovered","Deaths","frame"
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,13
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-02-04,0,14,0,0,14
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-02-04,0,14,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-02-05,0,15,0,0,15
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-02-04,0,14,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-02-05,0,15,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-02-06,0,16,0,0,16
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-02-04,0,14,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-02-05,0,15,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-02-06,0,16,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-02-07,0,17,0,0,17
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-02-04,0,14,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-02-05,0,15,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-02-06,0,16,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-02-07,0,17,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-02-08,0,18,0,0,18
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-02-04,0,14,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-02-05,0,15,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-02-06,0,16,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-02-07,0,17,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-02-08,0,18,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-02-09,0,19,0,0,19
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-02-04,0,14,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-02-05,0,15,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-02-06,0,16,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-02-07,0,17,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-02-08,0,18,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-02-09,0,19,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-02-10,0,20,0,0,20
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-02-04,0,14,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-02-05,0,15,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-02-06,0,16,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-02-07,0,17,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-02-08,0,18,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-02-09,0,19,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-02-10,0,20,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-02-11,0,21,0,0,21
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-02-04,0,14,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-02-05,0,15,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-02-06,0,16,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-02-07,0,17,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-02-08,0,18,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-02-09,0,19,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-02-10,0,20,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-02-11,0,21,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-02-12,0,22,0,0,22
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-04,0,14,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-05,0,15,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-06,0,16,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-07,0,17,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-08,0,18,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-09,0,19,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-10,0,20,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-11,0,21,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-12,0,22,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-02-13,0,23,0,0,23
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-04,0,14,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-05,0,15,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-06,0,16,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-07,0,17,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-08,0,18,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-09,0,19,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-10,0,20,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-11,0,21,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-12,0,22,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-13,0,23,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-02-14,0,24,0,0,24
"Pakistan","Pakistan",30.3753,69.3451,2020-01-22,0,1,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-01-23,0,2,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-01-24,0,3,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-01-25,0,4,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-01-26,0,5,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-01-27,0,6,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-01-28,0,7,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-01-29,0,8,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-01-30,0,9,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-01-31,0,10,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-01,0,11,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-02,0,12,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-03,0,13,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-04,0,14,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-05,0,15,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-06,0,16,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-07,0,17,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-08,0,18,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-09,0,19,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-10,0,20,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-11,0,21,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-12,0,22,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-13,0,23,0,0,25
"Pakistan","Pakistan",30.3753,69.3451,2020-02-14,0,24,0,0,25
